can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
True,True,,,171422,0,0,0,0,0,3,0.5,,0,Alan,0.0,555,False,,,45,171422.jpg,0.0,False,Browne,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Browne,104.0,2024-07-11,1995-04-15,False,p171422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,492,187,486,187,465,179,492,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,377,225,156,4,495,188,496,173,0.0,0.0
True,True,,,458297,0,0,0,0,0,3,0.5,,0,Pierre,0.0,556,False,,,45,458297.jpg,0.0,False,Ekwah Elimby,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Ekwah,73.0,2023-01-23,2002-01-15,False,p458297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,517,198,513,198,493,190,517,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,238,214,17,520,199,555,211,0.0,0.0
True,True,,,547410,0,0,0,0,0,3,0.5,,0,Harrison,0.0,557,False,,,45,547410.jpg,0.0,False,Jones,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,H.Jones,241.0,2024-01-01,2004-12-25,False,p547410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,553,225,549,225,532,218,553,225,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,491,270,270,49,555,226,548,205,0.0,0.0
True,True,,,493837,0,0,0,0,0,3,0.5,,0,Jay,0.0,558,False,,,45,493837.jpg,0.0,False,Matete,0.2,False,,a,17,56,0,0,0,0,0,0.0,0.0,Matete,241.0,2022-01-31,2001-02-11,False,p493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,531,209,527,209,508,201,531,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,460,251,239,30,534,210,412,131,0.0,0.0
True,True,,,500696,0,0,0,0,0,3,0.5,,0,Nectarios,0.0,559,False,,,45,500696.jpg,0.0,False,Triantis,0.1,False,,a,17,56,0,0,0,0,0,0.0,0.0,Triantis,13.0,2023-07-01,2003-05-11,False,p500696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,538,214,533,214,515,206,538,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,468,256,247,35,540,215,525,191,0.0,0.0
True,True,,,437505,0,0,0,0,0,4,1.3,,0,Wilson,0.0,560,False,,,55,437505.jpg,0.0,False,Isidor,0.5,False,,a,17,56,0,0,0,0,0,0.0,0.0,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,643,64,643,64,640,64,643,64,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,164,33,511,38,643,64,267,48,0.0,0.0
True,True,,,564406,0,0,0,0,0,4,1.3,,0,Eliezer,0.0,561,False,,,55,564406.jpg,0.0,False,Mayenda Dossou,0.7,False,,a,17,56,0,0,0,0,0,0.0,0.0,Mayenda,200.0,2023-07-28,2005-05-08,False,p564406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,653,65,653,65,651,65,653,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,200,37,547,42,653,65,224,45,0.0,0.0
True,True,,,611975,0,0,0,0,0,4,0.5,,0,Ahmed,0.0,562,False,,,45,611975.jpg,0.0,False,Abdullahi,1.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Abdullahi,157.0,2024-08-31,2004-06-19,False,p611975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,585,53,581,53,566,53,585,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,535,69,314,21,586,53,159,29,0.0,0.0
True,True,,,551153,0,0,0,0,0,4,0.5,,0,Luís Hemir,0.0,563,False,,,45,551153.jpg,0.0,False,Silva Semedo,0.4,False,,a,17,56,0,0,0,0,0,0.0,0.0,Luís Hemir,173.0,2023-07-01,2003-08-11,False,p551153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,558,43,554,43,537,43,558,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,498,58,277,10,560,44,317,55,0.0,0.0
True,True,,,440955,0,0,0,0,0,4,0.5,,0,Nazarii,0.0,564,False,,,45,440955.jpg,0.0,False,Rusyn,0.4,False,,a,17,56,0,0,0,0,0,0.0,0.0,Rusyn,225.0,2023-09-01,1998-10-25,False,p440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,508,38,504,39,484,38,508,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,423,51,202,3,511,40,293,53,0.0,0.0
True,True,,,184254,0,0,0,0,0,1,3.6,,0,Guglielmo,0.0,565,False,,,50,184254.jpg,2.8,False,Vicario,3.5,False,,a,18,6,66,0,0,0,0,0.0,13.2,Vicario,106.0,2023-07-01,1996-10-07,False,p184254,2160,0,0,4,37,0,0,0,1,0,68,2,293,587.8,0.0,0.0,58.5,0,24,0.00,0.00,0.00,33.60,93,15,593,72,582,66,223,16,,,,,,,0.0,2.83,0.0,0.0,1.4,1.54,238,11,351,66,157,23,90,17,1.0,0.17
True,True,,,214572,0,0,0,0,0,1,1.5,,0,Brandon,0.0,566,False,,,40,214572.jpg,1.0,False,Austin,0.3,False,,a,18,6,1,0,0,0,0,0.0,0.2,Austin,241.0,2017-07-22,1999-01-08,False,p214572,90,0,0,0,2,0,0,0,0,0,2,0,7,20.0,0.0,0.0,2.0,0,1,0.00,0.00,0.00,2.53,353,29,399,34,366,19,367,29,,,,,,,0.0,2.0,0.0,0.0,2.53,2.0,567,48,27,17,339,29,333,45,1.0,0.0
True,True,,,485055,0,0,0,0,0,1,1.5,,0,Antonín,0.0,567,False,,,40,485055.jpg,2.8,False,Kinský,6.3,False,,a,18,6,17,0,0,0,0,0.0,4.2,Kinsky,57.0,2025-01-05,2003-03-13,False,p485055,540,0,0,1,11,0,0,0,0,0,24,0,86,208.2,10.1,0.0,21.7,0,6,0.00,0.01,0.01,11.80,244,20,345,13,405,34,303,20,,,,,,,0.0,4.0,0.0,0.0,1.97,1.83,608,63,68,32,149,22,63,10,1.0,0.17
True,True,,,441164,0,0,0,0,0,2,3.8,,0,Pedro,0.0,568,False,,,55,441164.jpg,3.0,False,Porro Sauceda,9.8,False,,a,18,6,98,0,0,0,0,0.0,17.8,Pedro Porro,200.0,2023-07-01,1999-09-13,False,p441164,2606,2,6,6,47,0,0,0,5,0,0,6,456,778.4,932.9,200.0,191.2,0,28,1.63,4.71,6.34,49.37,31,12,10,1,152,27,40,2,2.0,,2.0,,,,0.06,0.0,0.16,0.22,1.71,1.62,167,22,514,203,135,37,44,17,0.97,0.21
True,True,,,221632,0,0,0,0,0,2,3.1,,0,Cristian,0.0,569,False,,,50,221632.jpg,2.7,False,Romero,1.4,False,,a,18,6,49,0,0,0,0,0.0,9.8,Romero,10.0,2022-08-30,1998-04-27,False,p221632,1416,1,1,3,22,0,0,0,3,0,0,3,245,343.2,113.1,232.0,69.0,0,18,1.52,0.81,2.33,19.31,185,67,226,68,129,20,199,62,,,,,,,0.1,0.0,0.05,0.15,1.23,1.4,263,44,376,174,168,54,154,53,1.14,0.19
True,True,,,135720,0,0,0,0,0,2,2.4,,0,Kevin,0.0,570,False,,,45,135720.jpg,1.6,False,Danso,0.1,False,,a,18,6,16,0,0,0,0,0.0,3.6,Danso,14.0,2025-07-01,1998-09-19,False,p135720,842,0,0,1,18,0,0,0,0,0,0,0,104,242.0,34.4,72.0,34.9,0,9,0.40,0.12,0.52,17.19,226,83,299,112,244,82,271,94,,,,,,,0.04,0.0,0.01,0.05,1.84,1.92,368,77,147,97,289,102,475,188,0.96,0.11
True,True,,,115556,0,0,0,0,0,2,2.4,,0,Ben,0.0,571,False,,,45,115556.jpg,1.6,False,Davies,0.1,False,,a,18,6,28,0,0,0,0,0.0,6.2,Davies,244.0,2014-07-23,1993-04-24,False,p115556,1329,0,0,3,26,0,0,0,5,0,0,0,154,343.6,42.1,49.0,43.7,0,14,0.27,0.50,0.77,25.79,184,66,289,106,266,95,252,82,,,,,,,0.02,0.0,0.03,0.05,1.75,1.76,367,76,146,96,288,101,538,204,0.95,0.2
True,True,0.0,,493125,0,0,0,0,0,2,0.0,,0,Radu,0.0,572,False,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,493125.jpg,1.5,False,Drăgușin,0.0,False,,i,18,6,24,0,0,0,0,0.0,5.3,Dragusin,177.0,2024-01-11,2002-02-03,False,p493125,1250,0,0,2,29,0,0,0,1,0,0,0,96,256.4,58.1,47.0,36.2,0,14,0.13,0.16,0.29,28.59,220,79,267,93,267,96,268,92,,,,,,,0.01,0.0,0.01,0.02,2.06,2.09,459,128,238,148,301,107,661,221,1.01,0.14
True,True,,,232859,0,0,0,0,0,2,2.4,,0,Djed,0.0,573,False,,,45,232859.jpg,2.0,False,Spence,0.4,False,,a,18,6,51,0,0,0,0,0.0,11.3,Spence,241.0,2022-07-19,2000-08-09,False,p232859,1790,1,2,3,39,1,0,0,2,1,0,6,216,433.0,226.6,100.0,76.1,0,19,0.58,1.41,1.99,34.79,146,49,157,32,220,70,180,53,,,,,,,0.03,0.0,0.07,0.1,1.75,1.96,409,107,188,127,241,84,279,99,0.96,0.15
True,True,,,487053,0,0,0,0,0,2,2.4,,0,Destiny,0.0,574,False,,,45,487053.jpg,1.7,False,Udogie,11.1,False,,a,18,6,43,0,0,0,0,0.0,9.6,Udogie,106.0,2022-08-16,2002-11-28,False,p487053,1923,0,1,2,35,1,0,0,2,0,0,0,233,354.8,256.5,132.0,74.5,0,24,0.31,1.22,1.53,33.28,178,62,143,29,194,54,186,55,,,,,,,0.01,0.0,0.06,0.07,1.56,1.64,446,124,225,144,282,100,39,15,1.12,0.09
True,True,,,491279,0,0,0,0,0,2,2.4,,0,Micky,0.0,575,False,,,45,491279.jpg,2.5,False,van de Ven,13.1,False,,a,18,6,32,0,0,0,0,0.0,7.1,Van de Ven,152.0,2023-08-08,2001-04-19,False,p491279,1014,0,2,2,17,0,0,0,4,0,0,2,139,212.0,39.4,57.0,30.9,0,12,0.54,0.70,1.24,13.28,242,87,292,107,256,89,282,100,,,,,,,0.05,0.0,0.06,0.11,1.18,1.51,456,127,235,147,181,61,33,13,1.07,0.18
True,False,0.0,,548308,0,0,0,0,0,2,0.0,,0,Ashley,0.0,576,False,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,548308.jpg,0.0,False,Phillips,0.5,False,,u,18,6,0,0,0,0,0,0.0,0.0,Phillips,241.0,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,465,184,456,183,430,179,465,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,635,198,95,57,468,184,262,92,0.0,0.0
True,True,,,553299,0,0,0,0,0,2,1.5,,0,Takai,0.0,577,False,,,40,553299.jpg,0.0,False,Kōta,0.4,False,,a,18,6,0,0,0,0,0,0.0,0.0,Takai,108.0,2025-07-08,2004-09-04,False,p553299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,470,187,461,186,435,182,470,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,640,201,100,60,473,187,296,108,0.0,0.0
True,True,,,610799,0,0,0,0,0,2,1.5,,0,Luka,0.0,578,False,,,40,610799.jpg,0.0,False,Vušković,3.3,False,,a,18,6,0,0,0,0,0,0.0,0.0,Vuskovic,97.0,2025-06-01,2007-02-24,False,p610799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,481,195,472,194,449,193,481,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,216,118,75,484,195,95,31,0.0,0.0
True,True,,,85971,0,0,0,0,0,3,3.2,,0,Son,0.0,579,False,,,85,85971.jpg,4.3,False,Heung-min,3.1,False,,a,18,6,129,0,0,0,0,0.0,15.2,Son,114.0,2015-08-28,1992-07-08,False,p85971,2106,7,10,4,35,0,0,1,1,0,0,12,543,629.6,734.9,707.0,207.2,0,24,7.25,4.97,12.22,37.99,71,28,28,26,34,20,25,20,1.0,,3.0,,1.0,,0.31,0.0,0.21,0.52,1.62,1.5,8,5,653,293,30,18,99,31,1.03,0.17
True,True,,,242898,0,0,0,0,0,3,2.8,,0,Brennan,0.0,580,False,,,70,242898.jpg,4.2,False,Johnson,3.3,False,,a,18,6,137,0,0,0,0,0.0,19.6,Johnson,244.0,2023-09-01,2001-05-23,False,p242898,2171,11,6,2,38,0,0,0,5,0,0,13,461,559.6,295.0,761.0,161.0,0,24,10.75,1.99,12.74,38.88,104,42,124,87,28,16,61,44,,,,,,,0.45,0.0,0.08,0.53,1.61,1.58,32,21,627,275,34,19,93,29,0.99,0.08
True,True,,,172780,0,0,0,0,0,3,2.8,,0,James,0.0,581,False,,,70,172780.jpg,4.3,False,Maddison,3.4,False,,a,18,6,133,0,0,0,0,0.0,19.0,Maddison,241.0,2023-06-28,1996-11-23,False,p172780,1799,9,8,6,32,0,0,0,6,0,0,15,592,683.4,702.3,495.0,187.8,0,21,5.54,5.92,11.46,32.39,55,19,33,30,61,41,43,33,4.0,,1.0,,,,0.28,0.0,0.3,0.58,1.62,1.6,29,18,624,272,29,17,92,28,1.05,0.3
True,True,,,460842,0,0,0,0,0,3,2.7,,0,Mohammed,0.0,582,False,,,65,460842.jpg,3.3,False,Kudus,27.7,False,,a,18,6,106,0,0,0,0,0.0,16.3,Kudus,81.0,2025-07-10,2000-08-02,False,p460842,2589,5,4,7,46,0,0,0,2,1,0,5,373,471.6,552.5,752.0,177.5,0,31,6.97,2.67,9.64,43.46,132,55,60,49,30,18,54,39,,,,,,,0.24,0.0,0.09,0.33,1.51,1.6,66,48,613,264,115,56,9,4,1.08,0.24
True,True,0.0,,445044,0,0,0,0,0,3,0.0,,0,Dejan,0.0,583,False,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,65,445044.jpg,3.7,False,Kulusevski,0.0,False,,i,18,6,117,0,0,0,0,0.0,18.0,Kulusevski,206.0,2023-07-01,2000-04-25,False,p445044,2386,7,4,6,41,0,0,0,3,0,0,9,426,613.6,843.8,733.0,218.7,0,27,4.06,4.03,8.09,42.39,82,32,15,14,31,19,17,12,,,,,,,0.15,0.0,0.15,0.3,1.6,1.55,62,45,609,261,71,34,652,293,1.02,0.23
True,True,,,511499,0,0,0,0,0,3,2.7,,0,Mathys,0.0,584,False,,,65,511499.jpg,3.2,False,Tel,0.2,False,,a,18,6,42,0,0,0,0,0.0,6.5,Tel,73.0,2025-07-01,2005-04-27,False,p511499,908,2,2,2,20,0,0,0,2,0,0,2,151,183.8,208.3,236.0,62.3,0,11,2.96,1.55,4.51,17.39,263,122,169,116,127,84,215,114,5.0,,4.0,,4.0,,0.29,0.0,0.15,0.44,1.72,1.98,73,53,620,269,122,58,445,143,1.09,0.2
True,True,,,202993,0,0,0,0,0,3,2.5,,0,Rodrigo,0.0,585,False,,,55,202993.jpg,1.9,False,Bentancur,0.1,False,,a,18,6,49,0,0,0,0,0.0,8.9,Bentancur,230.0,2022-01-31,1997-06-25,False,p202993,1640,2,0,3,26,0,0,0,9,0,0,1,293,324.6,208.5,165.0,70.2,0,21,1.36,1.02,2.38,26.87,196,92,168,115,173,107,195,103,,,,,,,0.07,0.0,0.06,0.13,1.47,1.43,137,91,484,182,264,120,509,180,1.15,0.16
True,True,,,570526,0,0,0,0,0,3,2.5,,0,Lucas,0.0,586,False,,,55,570526.jpg,1.6,False,Bergvall,0.2,False,,a,18,6,44,0,0,0,0,0.0,8.0,Bergvall,206.0,2024-07-01,2006-02-02,False,p570526,1200,0,2,3,25,0,0,0,3,0,0,0,216,237.2,218.7,97.0,55.0,0,11,0.71,0.82,1.53,24.33,227,108,159,111,224,123,227,121,,,,,,,0.05,0.0,0.06,0.11,1.82,1.88,201,131,548,222,298,139,411,130,0.82,0.23
True,True,,,227127,0,0,0,0,0,3,2.5,,0,Yves,0.0,587,False,,,55,227127.jpg,1.8,False,Bissouma,0.1,False,,a,18,6,50,0,0,0,0,0.0,9.1,Bissouma,132.0,2022-06-17,1996-08-30,False,p227127,1396,2,0,3,28,0,0,0,7,0,0,4,258,283.8,133.8,59.0,48.0,0,16,0.64,0.48,1.12,26.38,207,98,212,130,254,139,242,126,,,,,,,0.04,0.0,0.03,0.07,1.7,1.81,149,98,496,189,274,125,490,168,1.03,0.19
True,True,,,550839,0,0,0,0,0,3,2.5,,0,Wilson,0.0,588,False,,,55,550839.jpg,2.1,False,Odobert,0.1,False,,a,18,6,34,0,0,0,0,0.0,6.2,Odobert,73.0,2024-08-16,2004-11-28,False,p550839,843,1,0,1,20,0,0,0,0,0,0,3,92,101.2,108.6,156.0,36.7,0,9,1.63,0.76,2.39,16.29,308,147,231,136,181,108,265,134,,,,,,,0.17,0.0,0.08,0.25,1.74,2.14,199,130,546,221,239,108,629,273,0.96,0.11
True,True,,,235674,0,0,0,0,0,3,2.5,,0,Manor,0.0,589,False,,,55,235674.jpg,0.0,False,Solomon,0.1,False,,a,18,6,0,0,0,0,0,0.0,0.0,Solomon,105.0,2023-07-11,1999-07-24,False,p235674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,638,284,638,284,635,281,638,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,154,102,501,193,638,284,573,224,0.0,0.0
True,True,,,436234,0,0,0,0,0,3,2.0,,0,Bryan,0.0,590,False,,,50,436234.jpg,0.0,False,Gil Salvatierra,0.1,False,,a,18,6,0,0,0,0,0,0.0,0.0,Bryan,200.0,2021-07-26,2001-02-11,False,p436234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,609,259,606,258,598,254,609,259,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,286,179,399,124,609,259,589,238,0.0,0.0
True,True,,,547701,0,0,0,0,0,3,2.0,,0,Archie,0.0,591,False,,,50,547701.jpg,1.6,False,Gray,0.2,False,,a,18,6,45,0,0,0,0,0.0,9.0,Gray,241.0,2024-07-02,2006-03-12,False,p547701,1750,0,0,2,41,1,0,0,1,0,0,0,253,254.6,71.4,15.0,34.3,0,19,0.03,0.19,0.22,37.33,221,106,259,146,312,163,273,136,,,,,,,0.0,0.0,0.01,0.01,1.92,2.11,328,208,441,153,296,138,400,124,0.98,0.1
True,True,,,499721,0,0,0,0,0,3,2.0,,0,Mikey,0.0,592,False,,,50,499721.jpg,1.9,False,Moore,0.1,False,,a,18,6,19,0,0,0,0,0.0,3.8,Moore,241.0,2024-05-01,2007-08-11,False,p499721,359,0,2,0,5,0,0,0,0,0,0,0,51,33.2,45.2,34.0,11.0,0,3,0.20,0.56,0.76,6.87,343,159,284,154,278,148,326,156,,,,,,,0.05,0.0,0.14,0.19,1.72,1.25,318,199,431,144,261,118,564,218,0.75,0.0
True,True,,,482442,0,0,0,0,0,3,2.0,,0,Pape Matar,0.0,593,False,,,50,482442.jpg,2.0,False,Sarr,0.8,False,,a,18,6,71,0,0,0,0,0.0,14.2,P.M.Sarr,189.0,2021-08-27,2002-09-14,False,p482442,1901,3,2,2,38,0,0,0,6,0,0,4,365,398.4,257.2,220.0,87.2,0,22,3.72,0.78,4.50,36.38,156,71,142,99,136,89,152,87,,,,,,,0.18,0.0,0.04,0.22,1.72,1.8,306,191,419,136,249,112,211,71,1.04,0.09
True,True,,,623095,0,0,0,0,0,3,1.5,,0,Yang,0.0,594,False,,,45,623095.jpg,0.0,False,Min-hyeok,0.2,False,,a,18,6,0,0,0,0,0,0.0,0.0,Min-hyeok,114.0,2025-01-01,2006-04-16,False,p623095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,588,245,584,245,569,240,588,245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,538,298,317,77,589,246,458,150,0.0,0.0
True,True,,,499726,0,0,0,0,0,3,1.5,,0,Callum,0.0,595,False,,,45,499726.jpg,0.0,False,Olusesi,0.2,False,,a,18,6,0,0,0,0,0,0.0,0.0,Olusesi,241.0,2024-11-06,2007-03-11,False,p499726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,536,213,532,213,513,205,536,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,255,245,34,539,214,467,157,0.0,0.0
True,True,,,154566,0,0,0,0,0,4,2.9,,0,Dominic,0.0,596,False,,,75,154566.jpg,4.0,False,Solanke-Mitchell,18.0,False,,a,18,6,108,0,0,0,0,0.0,14.4,Solanke,241.0,2024-08-10,1997-09-14,False,p154566,2199,9,5,4,43,1,0,0,0,0,0,7,404,505.8,199.8,729.0,142.1,0,25,10.89,1.13,12.02,40.14,123,14,175,18,32,13,80,16,,,,,2.0,,0.45,0.0,0.05,0.5,1.64,1.76,19,7,638,60,47,14,20,5,1.02,0.16
True,True,,,212319,0,0,0,0,0,4,2.7,,0,Richarlison,0.0,597,False,,,65,212319.jpg,2.3,False,de Andrade,0.9,False,,a,18,6,35,0,0,0,0,0.0,5.4,Richarlison,30.0,2022-07-01,1997-05-10,False,p212319,497,4,1,1,9,0,0,0,2,0,0,0,138,180.8,57.1,243.0,47.4,0,4,3.71,0.60,4.31,7.29,266,24,270,26,122,24,244,25,,,,,3.0,,0.67,0.0,0.11,0.78,1.32,1.63,53,16,600,52,214,22,193,37,0.72,0.18
True,True,,,552427,0,0,0,0,0,4,1.5,,0,Will,0.0,598,False,,,45,552427.jpg,1.0,False,Lankshear,0.5,False,,a,18,6,3,0,0,0,0,0.0,0.7,Lankshear,241.0,2022-12-08,2005-04-20,False,p552427,10,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.02,560,44,556,44,539,44,560,44,,,,,,,0.0,0.0,0.0,0.0,0.18,0.0,500,59,279,11,359,35,270,49,0.0,0.0
True,True,,,490145,0,0,0,0,0,4,1.5,,0,Dane,0.0,599,False,,,45,490145.jpg,2.0,False,Scarlett,0.9,False,,a,18,6,6,0,0,0,0,0.0,1.3,Scarlett,241.0,2020-08-21,2004-03-24,False,p490145,31,0,1,0,1,0,0,0,0,0,0,0,20,24.4,11.0,17.0,5.2,0,0,0.04,0.00,0.04,0.83,348,30,339,33,308,33,354,33,,,,,,,0.12,0.0,0.0,0.12,2.41,2.9,451,52,230,4,245,24,194,38,0.0,0.0
True,True,,,84182,0,0,0,0,0,1,2.8,,0,Alphonse,0.0,600,False,,,45,84182.jpg,2.7,False,Areola,6.3,False,,a,19,21,69,0,0,0,0,0.0,15.3,Areola,73.0,2022-07-01,1993-02-27,False,p84182,2259,0,0,4,41,1,0,0,0,0,82,1,261,619.8,0.0,0.0,62.1,0,25,0.00,0.00,0.00,37.78,79,13,481,62,458,49,216,14,,,,,,,0.0,3.27,0.0,0.0,1.51,1.63,353,19,132,47,165,24,64,11,1.0,0.16
True,True,,,82143,0,0,0,0,0,1,1.5,,0,Wes,0.0,601,False,,,40,82143.jpg,0.0,False,Foderingham,1.1,False,,a,19,21,0,0,0,0,0,0.0,0.0,Foderingham,241.0,2024-07-01,1991-01-14,False,p82143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,396,35,385,25,351,10,396,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,549,39,9,8,400,36,179,26,0.0,0.0
True,True,,,483364,0,0,0,0,0,1,1.5,,0,Krisztián,0.0,602,False,,,40,483364.jpg,0.0,False,Hegyi,0.5,False,,a,19,21,0,0,0,0,0,0.0,0.0,Hegyi,98.0,2022-08-24,2002-09-24,False,p483364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,445,57,435,48,404,33,445,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,62,67,31,448,57,266,36,0.0,0.0
True,True,,,613804,0,0,0,0,0,2,2.4,,0,El Hadji Malick,0.0,603,False,,,45,613804.jpg,0.0,False,Diouf,0.7,False,,a,19,21,0,0,0,0,0,0.0,0.0,Diouf,189.0,2025-07-15,2004-12-28,False,p613804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,586,217,582,216,567,216,586,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536,140,315,160,587,217,217,75,0.0,0.0
True,True,,,109533,0,0,0,0,0,2,2.4,,0,Emerson,0.0,604,False,,,45,109533.jpg,2.5,False,Palmieri dos Santos,0.2,False,,a,19,21,76,0,0,0,0,0.0,16.9,Emerson,106.0,2022-08-23,1994-08-03,False,p109533,2108,2,1,5,41,0,0,0,5,0,0,4,219,420.4,310.9,173.0,90.4,0,26,1.95,2.19,4.14,37.51,149,52,118,22,168,36,145,41,3.0,,3.0,,,,0.08,0.0,0.09,0.17,1.6,1.75,361,71,140,91,180,60,395,164,1.11,0.21
True,True,,,214048,0,0,0,0,0,2,2.4,,0,Maximilian,0.0,605,False,,,45,214048.jpg,2.2,False,Kilman,0.4,False,,a,19,21,82,0,0,0,0,0.0,18.2,Kilman,241.0,2024-07-05,1997-05-23,False,p214048,3348,0,1,6,62,0,0,0,5,0,0,5,395,832.6,203.3,149.0,118.8,0,38,1.55,1.19,2.74,59.71,23,7,173,38,184,49,106,22,,,,,,,0.04,0.0,0.03,0.07,1.61,1.67,390,93,169,113,216,76,321,121,1.02,0.16
